"ENSEMBL","SYMBOL","gene_type","strand","chrom","WT_Latent_c3-1","WT_Late_c3-1","WT_Latent_c3-2","WT_Late_c3-2","WT_Latent_c3-3","WT_Late_c3-3","WT_Latent_c4-1","WT_Late_c4-1","WT_Latent_c4-2","WT_Late_c4-2","log2FoldChange","pvalue","padj","WT_Latent_groupMean","WT_Late_groupMean","baseMean"
"ENSG00000046651","OFD1","protein_coding","+","chrX",40.071767345915,41.9657738403204,29.5379406966056,18.7319353053596,38.5423099333938,14.1162698664023,108.201890327841,27.793845445377,75.0107154718024,24.0170443930651,-1.07945650006655,0.00537815987600577,0.00691952940747959,58.2729247551115,25.3249737701049,41.7989492626082
"ENSG00000048405","ZNF800","protein_coding","-","chr7",56.7683370733796,20.2593390953271,55.9666244777791,16.3904433921896,64.7510806881016,16.9395238396827,90.6556378422449,5.10499202057945,82.3647071847242,3.13265796431283,-2.39835577629288,2.88497268423472e-08,5.39796987994742e-08,70.1012774532459,12.3653912624183,41.2333343578321
"ENSG00000048544","MRPS10","protein_coding","-","chr6",577.701312570275,136.026991068625,550.338474031495,139.709017485807,693.761578801089,165.866170930227,526.387574567873,80.5454296580312,364.757988960921,58.4762820005062,-2.15111518903321,7.83975149704954e-11,1.72557493268392e-10,542.589385786331,116.124778228639,329.357082007485
"ENSG00000049541","RFC2","protein_coding","-","chr7",70.1255928553513,13.7474086718291,65.2943952240756,14.8294487834097,44.7090795227368,4.94069445324079,92.1178255493778,13.6133120548785,79.4231104995555,14.0969608394078,-2.43506502916448,1.08917072220868e-11,2.52655215858073e-11,70.3340007302194,12.2455649605532,41.2897828453863
"ENSG00000050426","LETMD1","protein_coding","+","chr12",30.0538255094363,7.95902607316421,35.75645452747,2.34149191316995,30.833847946715,0,59.9496959924522,7.94109869867914,41.1823535923621,8.8758642322197,-2.6855726086819,2.99568342342072e-08,5.59672591680996e-08,39.5552355136871,5.4234961834466,22.4893658485669
"ENSG00000050730",NA,NA,NA,NA,25.0448545911969,47.7541564389853,55.9666244777791,24.9759137404794,69.3761578801089,33.1732341860453,1.46218770713298,11.9116480480187,10.2955883980905,7.83164491078208,-0.263650924914913,0.570529236767143,0.615402322805009,32.4290826108617,25.1293194648622,28.7792010378619
"ENSG00000053371","AKR7A2","protein_coding","-","chr1",571.022684679289,44.8599651396528,388.657114429022,46.8298382633989,351.505866592552,65.6406548787705,397.715056340171,28.3610667809969,341.225215479572,11.4864125358137,-3.30164265636527,2.84304300234985e-17,9.74757600805663e-17,410.025187504121,39.4355875197266,224.730387511924
"ENSG00000053372","MRTO4","protein_coding","+","chr1",43.4110812914079,256.135929990921,57.5212529354952,171.709406965796,24.667078357372,194.098710663031,78.958136185181,232.560747604175,29.4159668516872,128.961086197545,1.9803881249155,2.26522565152957e-08,4.2703951859651e-08,46.7947031242287,196.693176284294,121.743939704261
"ENSG00000054523","KIF1B","protein_coding","+","chr1",123.554615983238,49.9247999134846,40.4203399006182,15.6099460877996,64.7510806881016,14.8220833597224,95.0422009636438,28.3610667809969,58.8319337033744,17.2296188037206,-1.47362159536049,0.000206454106539528,0.000292457122544076,76.5200342477952,25.1895029891448,50.85476861847
"ENSG00000054654","SYNE2","protein_coding","+","chr14",63.4469649643654,270.606886487583,57.5212529354952,167.806920443846,43.1673871254011,105.872023998017,311.445981619325,189.451926097059,273.568491720691,128.438976536826,0.161192555618984,0.701707475776753,0.743404863980804,149.830015673056,172.435346712666,161.132681192861
"ENSG00000054967","RELT","protein_coding","+","chr11",1319.0290084697,80.3138085564752,982.525185276567,107.708628005818,676.802962430395,80.4627382384929,1561.61647121802,31.7643947947165,1316.364516613,40.7245535360668,-4.0414462089534,4.81585925418418e-27,3.58170441158102e-26,1171.26762880154,68.1948246263138,619.731226713926
"ENSG00000056558","TRAF1","protein_coding","-","chr9",3696.62053766066,1784.26893603845,3572.53619583157,1083.33025849329,3589.05990099763,1070.01325587329,2240.07156732773,714.698882881122,1647.29414369448,530.463415290307,-1.40805182990733,6.07062480312707e-05,8.87135802611544e-05,2949.11646910241,1036.55494971529,1992.83570940885
"ENSG00000056586","RC3H2","protein_coding","-","chr9",20.0358836729575,183.057599682777,6.21851383086435,34.3418813931592,6.16676958934301,38.1139286392861,20.4706278998617,77.1421016443116,13.2371850832592,87.7144230007594,2.50452069097575,4.00053299525639e-07,6.82058084437155e-07,13.2257960152572,84.0739868720586,48.6498914436579
"ENSG00000060237","WNK1","protein_coding","+","chr12",317.234824821827,59.330921636315,253.404438607722,33.5613840887692,163.41939411759,21.8802182929235,388.941930097373,31.7643947947165,473.597066312164,22.9728250716274,-3.16141345937517,2.88314123731315e-17,9.85797332648442e-17,319.319530791335,33.9019487768703,176.610739784103
"ENSG00000062716","VMP1","protein_coding","+","chr17",36.7324534004221,114.320556323631,74.6221659703721,6.24397843511986,74.0012350721161,11.9988293864419,105.277514913575,113.444267123988,66.1859254162962,108.598809429512,-0.00377302252593665,0.990037875909826,0.992423509345753,71.3638589545562,70.9212881397385,71.1425735471474
"ENSG00000065135","GNAI3","protein_coding","+","chr1",1554.45064162695,125.897321520961,1145.76117333676,109.269622614597,1105.39344888973,123.51736133102,2259.08000752046,91.88985637043,1409.02481219582,75.183791143508,-3.78964595229693,9.25476831192371e-37,1.48076292990779e-35,1494.74201671394,105.151590596103,799.946803655023
"ENSG00000065427","KARS1","protein_coding","-","chr16",70.1255928553513,11.5767651973298,38.8657114429022,6.24397843511986,58.5843110987586,5.64650794656091,35.0925049711916,13.6133120548785,60.3027320459588,12.0085221965325,-2.3077489870642,6.4742914554781e-10,1.33112285608512e-09,52.5941704828325,9.81781716608431,31.2059938244584
"ENSG00000065548","ZC3H15","protein_coding","+","chr2",53.4290231278867,40.5186781906542,65.2943952240756,4.68298382633989,74.0012350721161,1.41162698664023,32.1681295569256,29.4955094522368,58.8319337033744,18.795947785877,-1.34127094740985,0.00655992400466017,0.00831990361566656,56.7449433368757,18.9809492483496,37.8629462926126
"ENSG00000066084","DIP2B","protein_coding","+","chr12",53.4290231278867,53.5425390376501,43.5295968160504,12.4879568702397,24.667078357372,16.9395238396827,71.6471976495161,31.1971734590966,54.4195386756213,25.0612637145027,-0.726433299775778,0.053843804078871,0.0639363154047869,49.5384869252893,27.8456913842344,38.6920891547618
"ENSG00000066294","CD84","protein_coding","-","chr1",101.849075337534,20.2593390953271,97.9415928361134,10.1464649570698,171.127856104269,8.46976191984136,140.370019884766,7.94109869867914,123.547060777086,5.74320626790686,-3.54036154510029,5.79088769540074e-21,2.49207856684832e-20,126.967120987954,10.5119741877648,68.7395475878593
"ENSG00000066322","ELOVL1","protein_coding","-","chr1",23.3751976184504,19.535791270494,21.7647984080252,3.90248652194991,33.9172327413866,2.11744047996034,36.5546926783245,11.9116480480187,13.2371850832592,13.5748511786889,-1.14615790042255,0.0100766265126317,0.012600831550866,25.7698213058892,10.2084434998224,17.9891324028558
"ENSG00000066827","ZFAT","protein_coding","-","chr8",176.983639111125,34.7302955919893,83.9499367166687,20.2929299141395,114.085237402846,23.9976587728839,195.93315275582,24.3905174316573,155.904624313942,31.8486893038471,-2.35377488425828,4.31925915098474e-13,1.09339460860628e-12,145.37131806008,27.0520182029034,86.2116681314918
"ENSG00000067066","SP100","protein_coding","+","chr2",18.366226700211,425.446121001869,15.5462845771609,113.952606440937,1.54169239733575,94.5790081048952,10.2353139499309,189.451926097059,8.82479005550616,145.146485679828,4.03638297199569,3.90093747331414e-15,1.09647972222884e-14,10.9028615360289,193.715229464918,102.309045500473
"ENSG00000067365","METTL22","protein_coding","+","chr16",133.572557819717,41.2422260154873,111.933248955558,20.2929299141395,141.835700554889,28.2325397328045,204.706278998617,27.226624109757,141.196640888099,18.2738381251582,-2.37595189396734,1.04403659444771e-13,2.74306877867525e-13,146.648885443376,27.0536315794693,86.8512585114227
"ENSG00000068079","IFI35","protein_coding","+","chr17",75.1345637735906,49.2012520886515,62.1851383086435,34.3418813931592,41.6256947280653,26.8209127461643,100.890951792176,32.8988374659564,76.4815138143868,26.6275926966591,-0.997256910586019,0.00158230459981142,0.0021233506887792,71.2635724833724,33.9780952781181,52.6208338807452
"ENSG00000068784","SRBD1","protein_coding","-","chr2",36.7324534004221,26.7712695188251,31.0925691543217,13.2684541746297,24.667078357372,16.2337103463626,38.0168803854575,10.7772053767788,23.5327734813498,8.35375457150089,-0.939277590727651,0.00939807403302125,0.0117640886591881,30.8083509557846,15.0808787976194,22.944614876702
"ENSG00000069329","VPS35","protein_coding","-","chr16",96.8401044192946,24.6006260443257,60.6305098509274,7.80497304389982,23.1253859600363,9.17557541316148,89.1934501351119,6.80665602743926,72.0691187866337,4.69898694646925,-2.55781803684545,3.0788710492887e-08,5.73497174554074e-08,68.3717138304008,10.6173634950591,39.4945386627299
"ENSG00000069493","CLEC2D","protein_coding","+","chr12",243.769918020983,13.7474086718291,254.959067065438,8.5854703482898,117.168622197517,5.64650794656091,271.966913526735,7.94109869867914,302.984458572378,5.22109660718806,-4.81007714766689,3.04854099413415e-35,4.42392925660398e-34,238.16979587661,8.2283164545094,123.19905616556
"ENSG00000070610","GBA2","protein_coding","-","chr9",4294.35773390389,610.674364159145,3140.34948458649,482.347334113009,3274.55465194114,556.181032736249,2823.48446247379,191.153590103919,1776.72439784191,147.757033983422,-2.84487621501676,1.81873904003116e-12,4.4418519020722e-12,3061.89414614944,397.622671019149,1729.7584085843
"ENSG00000072121","ZFYVE26","protein_coding","-","chr14",6.67862789098583,86.8257389799732,10.8823992040126,53.8543140029088,6.16676958934301,43.760436585847,21.9328156069947,52.1843628770343,5.88319337033744,28.7160313395343,2.21378079179093,5.64860005376035e-07,9.47507105792059e-07,10.3087611323347,53.0681767570595,31.6884689446971
"ENSG00000072840",NA,NA,NA,NA,4967.22949392071,120.108938922296,2241.7742360266,78.0497304389982,1783.73810371747,51.5243850123683,24.8571910212607,6.23943469181932,5.88319337033744,8.8758642322197,-4.31533208659149,0.000137916294545526,0.000198294395844259,1804.69644361127,52.9596706595404,928.828057135408
"ENSG00000073605","GSDMB","protein_coding","-","chr17",106.858046255773,4.34128694899866,59.0758813932113,4.68298382633989,52.4175415094156,2.11744047996034,103.815327206442,6.23943469181932,75.0107154718024,4.69898694646925,-4.0744481681926,9.30168498140532e-23,4.82541219856661e-22,79.4355023673289,4.41602657871749,41.9257644730232
"ENSG00000074266","EED","protein_coding","+","chr11",71.7952498280977,8.68257389799732,83.9499367166687,6.24397843511986,46.2507719200726,0,131.596893641968,2.83610667809969,94.1310939253991,8.35375457150089,-3.9158819889,1.06766956682128e-15,3.17250385569751e-15,85.5447892064413,5.22328271654355,45.3840359614924
"ENSG00000074966","TXK","protein_coding","-","chr4",100.179418364788,115.044104148464,38.8657114429022,53.8543140029088,38.5423099333938,69.1697223453711,109.664078034974,77.1421016443116,88.2479005550616,51.6888564111618,-0.0291919732021005,0.929757781778869,0.941832558165607,75.0998836662237,73.3798197104435,74.2398516883336
"ENSG00000075131","TIPIN","protein_coding","-","chr15",260.466487748448,39.7951303658211,273.614608558031,22.6344218273095,291.379863096457,20.4685913062833,245.647534798341,13.6133120548785,244.152524869004,16.7075091430018,-3.49475073094236,4.82152516943599e-27,3.58170441158102e-26,263.052203814056,22.6437929394588,142.847998376757
"ENSG00000075651","PLD1","protein_coding","-","chr3",126.893929928731,50.6483477383177,65.2943952240756,46.0493409590089,92.5015438401451,55.759265972289,27.7815664355266,19.8527467466978,14.7079834258436,12.5306318572513,-0.669412066663644,0.125915060334408,0.144299352890121,65.4358837708644,36.968066654713,51.2019752127887
"ENSG00000075826","SEC31B","protein_coding","-","chr10",45.0807382641544,33.2831999423231,23.3194268657413,7.02447573950984,26.2087707547078,11.2930158931218,86.2690747208459,22.6888534247975,44.1239502775308,20.8843864287522,-1.09014053901402,0.0083936800214087,0.0105597909946755,45.000392176596,19.0347862857009,32.0175892311485
"ENSG00000076258","FMO4","protein_coding","+","chr1",41.7414243186615,34.7302955919893,40.4203399006182,55.4153086116887,37.0006175360581,51.5243850123683,23.3950033141277,30.6299521234767,29.4159668516872,30.2823603216907,0.210684712672492,0.500701185112929,0.543842540488194,34.3946703842305,40.5164603322427,37.4555653582366
"ENSG00000077150","NFKB2","protein_coding","+","chr10",223.734034348025,118.66184327263,323.362719204946,38.2443679151091,277.504631520435,43.0546230925269,371.395677611777,49.9154775345546,227.973743100576,46.4677598039737,-2.17964909902214,5.93833527623911e-10,1.23107017022366e-09,284.794161157152,59.2688143237589,172.031487740455
"ENSG00000077232","DNAJC10","protein_coding","+","chr2",0,43.4128694899866,0,24.9759137404794,0,32.4674206927252,5.84875082853193,20.4199680823178,0,12.5306318572513,4.15156798134872,2.19669127162158e-07,3.82886970249125e-07,1.16975016570639,26.7613607725521,13.9655554691292
"ENSG00000077238","IL4R","protein_coding","+","chr16",80.14353469183,34.7302955919893,79.2860513435204,33.5613840887692,66.2927730854374,45.1720635724873,46.7900066282554,23.8232960960374,44.1239502775308,25.0612637145027,-0.895701614467711,0.00400477458331246,0.00523895039829554,63.3272632053148,32.4696606127572,47.898461909036
"ENSG00000078177","N4BP2","protein_coding","+","chr4",323.913452712813,89.7199302793056,203.656327960807,65.5617735687585,107.918467813503,94.5790081048952,188.622214220155,36.869386815296,242.68172652642,18.795947785877,-1.67369011765189,3.77647080981874e-05,5.58416536807321e-05,213.358437846739,61.1052093108265,137.231823578783
"ENSG00000079246","XRCC5","protein_coding","+","chr2",2235.67068650751,113.597008498798,1595.0487976167,135.806530963857,647.510806881016,131.281309757541,1500.20458751844,51.0499202057944,1158.98909395648,56.387843357631,-3.79733493130067,3.05288382225398e-22,1.49999961030432e-21,1427.48479449603,97.6245225567243,762.554658526377
"ENSG00000079263","SP140","protein_coding","+","chr2",217.05540645704,12.3003130221629,342.018260697539,10.1464649570698,428.590486459339,9.88138890648159,254.420661041139,17.0166400685982,155.904624313942,2.61054830359403,-4.6802906430707,1.0447850549504e-27,8.30504298457386e-27,279.5978877938,10.3910710515813,144.994479422691
"ENSG00000079387","SENP1","protein_coding","-","chr12",31.7234824821827,120.832486747129,24.8740553234574,116.294098354107,18.500308768029,106.577837491337,70.1850099423831,68.0665602743926,44.1239502775308,40.7245535360668,1.1288073002695,0.0033898350707504,0.00445786529852108,37.8813613587166,90.4991072806067,64.1902343196616
"ENSG00000079999","KEAP1","protein_coding","-","chr19",20.0358836729575,91.1670259289719,35.75645452747,84.293708874118,16.9586163706933,76.2278572785723,24.8571910212607,86.2176430142306,11.7663867406749,51.166746750443,1.73915109829587,6.03806773395314e-07,1.01147765529846e-06,21.8749064666113,77.8145963692672,49.8447514179392
"ENSG00000080839","RBL1","protein_coding","-","chr20",96.8401044192946,101.296695476635,52.8573675623469,129.562552528737,64.7510806881016,92.4615676249349,114.050641156373,64.096010925053,82.3647071847242,41.7687728575045,0.0529061904361917,0.873186149506059,0.897641115801945,82.172780202168,85.8371198825729,84.0049500423705
"ENSG00000082293","COL19A1","protein_coding","+","chr6",664.523475153091,115.044104148464,447.732995822233,113.952606440937,345.339097003209,88.9325001583343,546.858202467735,62.3943469181932,673.625640903637,64.7415979291319,-2.53118172004029,2.82918980570146e-16,8.82707219378855e-16,535.615882269981,89.0130311190123,312.314456694497
"ENSG00000082516","GEMIN5","protein_coding","-","chr5",66.7862789098583,77.4196172571428,71.51290905494,46.0493409590089,163.41939411759,77.6394842652125,97.9665763779098,49.9154775345546,77.9523121569711,37.591895571754,-0.660426853879793,0.0434531490122907,0.0521336220637052,95.5274941234538,57.7231631175346,76.6253286204942
"ENSG00000082641","NFE2L1","protein_coding","+","chr17",255.457516830208,62.9486607604806,186.55541492593,20.2929299141395,201.961704050984,36.7023016526459,391.866305511639,47.0793708564549,300.04286188721,43.8572115003797,-2.5864115886201,5.49893258477045e-14,1.460142099105e-13,267.176760641194,42.1760949368201,154.676427789007
"ENSG00000085117","CD82","protein_coding","+","chr11",240.43060407549,43.4128694899866,152.353588856176,10.9269622614597,121.793699389524,15.5278968530425,152.06752154183,27.226624109757,144.138237573267,23.4949347323463,-2.65956574002918,7.80452070967504e-13,1.94024737961642e-12,162.156730287258,24.1178574893184,93.137293888288
"ENSG00000085365","SCAMP1","protein_coding","+","chr5",36.7324534004221,176.545669259279,20.2101699503091,177.953385400916,26.2087707547078,211.038234502714,42.4034435068565,116.847595137707,30.8867651942716,83.5375457150089,2.20349033580504,4.0600680553645e-10,8.53024399510926e-10,31.2883205613134,153.184486003125,92.2364032822192
"ENSG00000085662","AKR1B1","protein_coding","-","chr7",5.00897091823938,31.8361042926568,3.10925691543217,32.7808867843792,3.0833847946715,19.0569643196431,21.9328156069947,20.4199680823178,0,22.4507154109086,1.68879670609924,0.000983459564233809,0.00134137435646316,6.62688564706755,25.3089277779811,15.9679067125243
"ENSG00000085840","ORC1","protein_coding","-","chr1",86.8221625828158,8.68257389799732,101.050849751546,0,80.1680046614591,0.705813493320113,134.521269056234,3.40332801371963,105.897480666074,2.08843864287522,-4.99829942355831,2.71558816092619e-23,1.45452962439308e-22,101.691953343626,2.97603080958246,52.3339920766041
"ENSG00000085999","RAD54L","protein_coding","+","chr1",260.466487748448,27.4948173436582,205.210956418523,34.3418813931592,144.919085349561,19.7627778129632,236.874408555543,11.9116480480187,191.203784535967,14.6190705001266,-3.21201023684039,1.76119739842259e-20,7.32658117743798e-20,207.734944521608,21.6260390195852,114.680491770597
"ENSG00000086061","DNAJA1","protein_coding","+","chr9",88.4918195555623,199.699199653938,37.3110829851861,104.586638788258,52.4175415094156,118.576666877779,52.6387574567873,74.8732163018319,44.1239502775308,73.0953525006328,0.962349312157378,0.0055406042394375,0.00711386223335185,54.9966303568964,114.166214824488,84.5814225906922
