	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000142655.13	35.712010774568725	-0.7166625843081886	0.524429936038584	-1.3665554444158607	0.1717646909548713	0.21475720826043493
ENSG00000287738.1	28.894489559703395	6.2428636390546135	1.0716693572302587	5.825363575934805	5.6988396272777965e-09	2.846697438020772e-08
ENSG00000286319.1	117.043843329609	2.057274031326859	0.30017976085186454	6.853473483650689	7.207801750360052e-12	6.127608154709887e-11
ENSG00000272025.1	11.203307490243528	4.649559493156556	1.1160661065472761	4.166025171699452	3.0995649311607916e-05	7.650145703423606e-05
ENSG00000287250.1	27.834947092386944	2.4692775079039175	0.6890291188275184	3.58370559448307	0.00033875389315535796	0.0007048395985382812
ENSG00000107036.12	233.9350524513111	-1.5116356203270274	0.357448834172774	-4.228956638858063	2.347775861500038e-05	5.8919783020204946e-05
ENSG00000121281.13	57.144582433999	-2.140628272818493	0.3477455091962801	-6.1557323278335865	7.473135249120518e-10	4.456886934694119e-09
ENSG00000170222.12	56.57735039137312	-1.4812892480220112	0.2852876279436336	-5.192265990289213	2.0774990735017731e-07	7.795591619108927e-07
ENSG00000153044.10	45.41824066606081	-2.1007690999561266	0.40054790691377107	-5.244738678433226	1.565039870172849e-07	6.016580971485572e-07
ENSG00000256040.2	74.59884096294118	-0.2114854583598949	0.6690089076862865	-0.3161175522928392	0.7519132845536419	0.7873003917372412
ENSG00000230424.3	58.95584865411579	0.8982804502527022	0.3558580801003525	2.5242659939023606	0.011594016532410708	0.018014081160065573
ENSG00000275638.1	158.6736786877488	0.2893687872670447	0.25242261430752794	1.146366335127585	0.2516436060481409	0.3024544031314245
ENSG00000153443.13	44.258601121535214	0.8885253110725055	0.6965824926722162	1.2755493002185025	0.2021148860790602	0.24873848475088733
ENSG00000213413.3	335.37409735394124	-2.260093883619348	0.31959094812500044	-7.071833219554659	1.5290012415753637e-12	1.4490866751727842e-11
ENSG00000109771.16	32.22758517119085	2.6108511077033634	0.52185013495467	5.003066843951573	5.642536453174916e-07	1.9515586387662304e-06
ENSG00000125037.13	812.2861775587501	4.847295521335681	0.35417355044695037	13.686215459112129	1.2273745478547612e-42	4.812842445775482e-40
ENSG00000136153.20	20.930948221941073	4.211088813376348	0.6649962082353991	6.332500488312082	2.4121952359503567e-10	1.5830662040117718e-09
ENSG00000069248.12	47.89677602951551	1.4746619244851356	0.3187335924526221	4.626628505447964	3.716662969558049e-06	1.0865956883041567e-05
ENSG00000149308.17	206.91856174112897	0.8936800100348323	0.2609640345550111	3.4245332371516697	0.0006158565074471736	0.0012250741051755127
ENSG00000168824.15	9.560501233988639	1.5197083342276825	0.686103641471301	2.214983629832914	0.02676118816343523	0.03917398379313874
ENSG00000196562.16	12.300952426060276	-1.0040703001312155	0.596210118509679	-1.6840879900546593	0.09216466504791265	0.12199179504443122
ENSG00000226859.1	137.00835590597927	-0.12126657722134801	0.5528999335505113	-0.21932825428757166	0.8263943539343243	0.8506345303859152
ENSG00000254470.3	64.58427664934841	0.5092257655427491	0.33569799850683807	1.5169162991967506	0.12928781788595103	0.16669785643577
ENSG00000163660.12	531.6546775406226	2.16518478354969	0.3407046645039105	6.355019490861237	2.084001952609794e-10	1.3880072452944638e-09
ENSG00000148225.17	19.85485427250053	0.027026752331709644	0.7956570677078784	0.033967840453636725	0.972902795494893	0.9752431002057516
ENSG00000167258.16	91.83804475870107	-0.33756952344535096	0.3026503453062552	-1.115377955719035	0.2646884919980292	0.31607453345938996
ENSG00000117616.18	44.5365759517562	2.254890440601308	0.5525791967841803	4.080664733171263	4.4907089587635686e-05	0.00010745502672495282
ENSG00000240423.3	10.58498761644089	6.059291109749753	1.269734026688486	4.772094771337752	1.8231967313627792e-06	5.7308298058968316e-06
ENSG00000150459.13	83.25473038172846	1.9227488023550479	0.44323987348796423	4.3379418625505455	1.4382318458056963e-05	3.772948415881048e-05
ENSG00000260646.1	13.986867861632785	4.354106489800565	1.2868063650732111	3.3836532115326023	0.0007152828647694473	0.0013989042062230398
ENSG00000145494.12	309.8005171185301	3.525558663944073	0.31825297606309977	11.077849789675064	1.606851458932718e-28	1.1456120515163492e-26
ENSG00000092470.12	51.8833084430381	-1.571340609089926	0.3554849451723898	-4.420273292664802	9.857615416859945e-06	2.6520874410540008e-05
ENSG00000205056.9	199.96018855610401	-1.4880088098216453	0.4388908553066872	-3.390384629412836	0.0006979462467104326	0.001366702481854324
ENSG00000167604.15	76.24696795378046	-1.2760469328270538	0.273192884054015	-4.6708644599057605	2.9993480676525692e-06	8.943522039472108e-06
ENSG00000169442.9	18.290713651238807	-2.5903413398920927	1.0401393435603272	-2.490379155378863	0.012760688257677351	0.019661237261460632
ENSG00000232218.1	14.414180117673695	4.360088118846374	0.8395721407924045	5.1932262958740365	2.066807078667934e-07	7.76475904883989e-07
ENSG00000120509.12	21.340365237134346	-2.0623109724437185	0.6067745503657579	-3.3988092796584453	0.0006767989355402947	0.0013294416160237348
ENSG00000272795.1	14.073434107563747	1.682187545475497	0.531108250276698	3.1673157865634876	0.0015385315014695563	0.002845738985913914
ENSG00000289303.2	70.75149321758913	-0.7853264568194318	0.3437266166836777	-2.2847414738968164	0.02232799121405214	0.033101563534254044
ENSG00000143799.14	57.487294168221865	-0.6543850511133875	0.30770515624112466	-2.126662611401275	0.0334481261734972	0.048353351062792954
ENSG00000173226.17	25.614005654195253	1.8570294337388804	0.5282449318264857	3.5154704226274807	0.0004389756538839483	0.000892460548434184
ENSG00000092871.17	98.4308710693667	0.7999179974505931	0.2920821904127679	2.7386743310852206	0.006168744587042588	0.010131597785106073
ENSG00000183808.12	426.7696977666862	-1.254638364762209	0.20486304796412896	-6.124278522800721	9.109542717521242e-10	5.341427197170866e-09
ENSG00000122692.9	82.60734650331797	0.6031502578878093	0.38613947551133143	1.5620010284861683	0.1182877465705372	0.1535880219336818
ENSG00000288771.2	205.503741207992	-1.7459861376166124	1.2255458870992149	-1.424659946229549	0.15425552255087513	0.1956730991678509
ENSG00000186106.11	12.346856335045977	2.331945186127133	0.6205901302399718	3.757625319025633	0.00017153346660739094	0.00037316261078182064
ENSG00000078177.15	157.56104118193093	0.48980733240233326	0.32196397068934723	1.5213110067987474	0.12818180942450022	0.16547585850397414
ENSG00000105640.13	120.79597441411907	3.225275094149598	0.39653621743102097	8.133620467367894	4.166556344557802e-16	6.568084046672274e-15
ENSG00000263412.3	34.36382232211398	0.38167639555719646	0.4748116479889632	0.8038480040954437	0.42148476217630576	0.4750979874046249
ENSG00000108788.12	78.13377237310418	-1.7008967884530917	0.29893409057165465	-5.689872256457769	1.2713444461902659e-08	5.970370550447401e-08
ENSG00000259658.6	37.45863237004227	0.3531935677122813	0.39521230352116243	0.8936805979102541	0.37149280920478395	0.42485342416165045
ENSG00000127191.18	251.03597002161985	-0.5416134015477163	0.39264214328852554	-1.3794072052773054	0.16776923895925222	0.21043266797887814
ENSG00000254799.1	14.354387420589513	-2.1634644172880146	0.9520820374506412	-2.272350839724959	0.023065328419035407	0.03408192899223461
ENSG00000280758.1	64.64924626040148	-0.24932323439501627	0.5041986680320574	-0.4944940361864742	0.6209573171642777	0.6650539788133626
ENSG00000176623.12	32.559971619144136	-0.3962735977879484	0.4127412235811371	-0.9601018147634787	0.3370039752198062	0.3914037283467353
ENSG00000092841.19	43.405320903472976	-1.7994526729610154	0.38459174736487556	-4.678864497978456	2.8846799331879084e-06	8.659560718096142e-06
ENSG00000253930.1	22.444613414012508	3.5624883597583485	0.5343774996558569	6.666613699215662	2.6177290792345003e-11	2.0736909397875323e-10
ENSG00000273015.3	167.98123739659096	1.503131023844716	0.250121559410318	6.009602000677071	1.8597932376097626e-09	1.0093722121767863e-08
ENSG00000106665.16	60.4387108414722	-0.6349812879055404	0.4792605898449558	-1.324918637918802	0.1851981384245624	0.22981272161307445
ENSG00000158195.11	242.75732910863425	1.7017493640087147	0.3627738200249408	4.690937631309004	2.7195586864362436e-06	8.203130383990862e-06
ENSG00000286364.1	134.21221175210786	3.7171356566940714	0.37841239635023954	9.822975390197517	8.965743145946577e-23	3.515692031104302e-21
ENSG00000280277.1	23.176803808725623	0.5904950312907388	0.46638212903707843	1.2661184778025512	0.20547066813653136	0.25217585522077424
ENSG00000163704.13	10.84366963357424	2.9171267979674362	0.9850295211962005	2.9614612914595035	0.0030618297798766705	0.005353935350876876
ENSG00000081307.15	38.85605243295503	2.172197246318893	0.4642781295611579	4.678655116432221	2.8876267497772603e-06	8.660119611903696e-06
ENSG00000175216.15	49.233462071672136	2.6378472252027123	0.4241249792491257	6.219504519334793	4.98727259181076e-10	3.098034479308981e-09
ENSG00000162139.10	129.46036526443663	0.4439939049891877	0.47274756422272907	0.9391775623829668	0.3476395870215722	0.40179624298440314
ENSG00000199325.1	48.70925912734325	1.7196453439467245	0.4242907708184856	4.052987861671872	5.05676270902181e-05	0.00012023119967254024
ENSG00000179094.16	21.402020382805727	3.4734262877910673	0.6961871475843315	4.989213460552027	6.062562689974414e-07	2.0807723368106936e-06
ENSG00000105993.15	266.6327787162607	1.7397456125487456	0.5138159687308312	3.385931380930149	0.000709371191195372	0.0013882080017341748
ENSG00000260236.2	23.430170987949257	-4.136103387677907	0.6683246787122035	-6.1887635148349975	6.063797299787833e-10	3.6936178892105692e-09
ENSG00000253200.1	41.58149893547614	-1.505031382788384	0.36064233864414225	-4.173196603722805	3.003555434874793e-05	7.430720346373995e-05
ENSG00000229659.1	62.641027255573285	-0.12180020805364303	0.3432102199771753	-0.3548851431689393	0.7226756390310758	0.7597297183781786
ENSG00000132465.12	99.00742059837832	-4.579811269016474	1.070517572650689	-4.278128062556215	1.8847158609508873e-05	4.8224744337707455e-05
ENSG00000111786.10	396.04942192703874	-0.7211239060476319	0.36468408746432396	-1.977393395641858	0.04799717992244731	0.06748863891381318
ENSG00000139428.12	54.891098086011496	1.9851048518591046	0.440566078450897	4.505805028927921	6.612177960558593e-06	1.8372366928496288e-05
ENSG00000289155.2	192.24095483089192	-0.7753108904927157	0.18516476007968097	-4.1871406317221505	2.8249080314668575e-05	6.999791859961716e-05
ENSG00000134152.11	11.412318353612589	-2.380228502797301	0.5904011144371801	-4.031544732205213	5.541144714100764e-05	0.00013040188273168865
ENSG00000243960.1	103.51419971530602	-1.255703469306629	0.2913841301344827	-4.3094435813202425	1.6366580346585884e-05	4.2361355236996635e-05
ENSG00000233791.7	72.31779432784374	-0.019518646973933622	0.5523980103773053	-0.0353343904345379	0.9718131008427949	0.9749209137652215
ENSG00000224658.1	73.118974867461	5.289450681346729	0.6114286098209248	8.650970197315273	5.1063437720863814e-18	1.067906694202332e-16
ENSG00000268889.2	89.07314500591508	-1.5316338500000821	0.38190127435685695	-4.010549199081462	6.0577675354254155e-05	0.00014160370162913212
ENSG00000188848.17	26.424047736858917	-3.0703638899237005	0.6144835535624679	-4.99665755433692	5.833251957132832e-07	2.0078029697837165e-06
ENSG00000236226.1	13.612865956257464	4.52991675230602	0.8771244826977229	5.164508392666919	2.410716610616152e-07	8.931357966693533e-07
ENSG00000188313.13	158.36690949527812	0.4766514381793812	0.38807002118052764	1.2282614274851344	0.21934884583440814	0.2663946300358259
ENSG00000259712.1	50.38059286052875	-0.6289580511397239	0.7632827415098671	-0.824017126203545	0.4099298268970966	0.46357241058983134
ENSG00000221955.11	305.5223460697523	1.0492821396931458	0.28714682002880654	3.654165975398515	0.0002580193251154291	0.0005478399485851382
ENSG00000236901.6	30.362325694822868	1.7772836441594364	0.5328376823468556	3.3355066712464554	0.0008514411089366239	0.001649765755858054
ENSG00000125447.18	27.22265865543615	-0.7896834020005772	0.4773914349427223	-1.6541633221704615	0.09809433293651797	0.12918636541639666
ENSG00000159884.12	18.575539813828033	-0.35057239109202815	0.6065513528111158	-0.5779764392038191	0.5632800262061841	0.6112104608124522
ENSG00000217702.3	39.07136008459686	4.7700201204155475	0.7982614705766341	5.975510902423819	2.293701988031282e-09	1.2236978123221313e-08
ENSG00000105193.9	186.91363415113858	2.4602118934937707	0.37614321517729965	6.540625469833665	6.126207562935939e-11	4.5077837971608865e-10
ENSG00000079246.16	603.5999909368016	-1.8997173208500309	0.31343296996961184	-6.061000286709511	1.352775913461251e-09	7.605121936430007e-09
ENSG00000270538.1	14.653029055361777	2.9265249662705872	0.7271667749230873	4.024558144285575	5.708238990578049e-05	0.00013403252779523457
ENSG00000108352.13	19.088663112525033	2.314685009574247	0.7625691875810501	3.035377048103231	0.0024023515109250163	0.004286789925922512
ENSG00000256189.1	15.642930579392253	5.508286697087271	1.2272785503621926	4.4882123096355535	7.18233324007323e-06	1.9816294206726996e-05
ENSG00000121774.18	238.4081374949139	0.23569299508667088	0.22503311079356286	1.0473702925561341	0.2949288276498851	0.3470336580411439
ENSG00000104133.16	25.08396924681337	0.4457073869871575	0.4349845698105364	1.0246510288429118	0.30552787755679417	0.35789430615969503
ENSG00000141428.17	39.648756810686386	-1.648700201954132	0.43563074609417274	-3.7846277305636344	0.00015393883038089168	0.00033746059462254173
ENSG00000132128.18	32.29295653936957	-2.381501059679762	0.43528728731904714	-5.471101796580204	4.472462967331068e-08	1.885768323725479e-07
ENSG00000165934.13	15.693044586230053	-0.8923488899919428	0.539089774920014	-1.6552881013637157	0.09786607137499227	0.12899406130392888
ENSG00000280187.2	21.42635935847547	0.8334172826112699	0.5426455530234325	1.535840988593306	0.12457738413163023	0.16115433155502024
ENSG00000260256.1	14.559873974804098	2.374989584774542	0.8446903988769054	2.811668734405306	0.004928523284031462	0.008231439655146404
ENSG00000263955.2	22.73472949144443	1.8647715456171405	0.6645429136029896	2.806096502491922	0.0050145671928914426	0.00834962700854589
ENSG00000167384.11	41.75230923729227	0.8064001905143642	0.3964190995988876	2.034211245952356	0.04193030116334251	0.0596802879988228
ENSG00000053501.14	18.54801833704713	1.066633322343217	0.4800015959498829	2.222145366480374	0.026273483223393703	0.03851397984662899
ENSG00000066777.9	80.035440502362	-0.16978414477378104	0.3005659040765193	-0.564881586603904	0.5721543088111662	0.6191266183996649
ENSG00000072121.17	69.19711341304534	3.0945880646253663	0.418519746901428	7.394126770687883	1.423405655869496e-13	1.561266972889024e-12
ENSG00000103550.14	98.55081195924421	-1.1430259091862058	0.257277590974301	-4.442772900887356	8.880688620486462e-06	2.4057616755152016e-05
ENSG00000249741.2	63.71874629806344	-3.304695037852273	0.7201929019139895	-4.588624837970068	4.461754547184091e-06	1.2724112740469542e-05
ENSG00000211695.2	10.304760182658287	5.404702256230623	1.2992454259673427	4.1598778400213305	3.184178557311643e-05	7.834327948460097e-05
ENSG00000231340.1	14.026271400313554	2.7607672922144992	0.8397036021894441	3.287787839680658	0.0010097790521359027	0.0019326887654364411
ENSG00000255571.10	14.57361016660809	-1.8935710733656157	0.6302988517464772	-3.004243254003674	0.0026624236344654348	0.004708017441554717
ENSG00000092931.12	111.09638784504308	0.4069078553624497	0.25467681273957005	1.597742059771062	0.11010039410387983	0.1436112001263497
ENSG00000130347.13	105.09057649842046	-0.49590814831601326	0.35070610900838856	-1.4140276875078661	0.15735377320194646	0.19871931825060632
ENSG00000149187.19	56.080775447266845	-1.3784046232970328	0.47496558680833495	-2.902114724899568	0.003706527723092223	0.006381656129165919
ENSG00000188342.13	35.24996599863436	0.27642119274073557	0.4002504610189848	0.6906205480363563	0.48980403101315717	0.5421719284715152
ENSG00000286571.1	18.165245153585417	8.313805400639975	1.2728510876660895	6.531640253287004	6.505326222091991e-11	4.768039336145462e-10
ENSG00000132612.16	58.07517647090086	2.037565387760593	0.361506438129537	5.636318396715472	1.7372405210408594e-08	7.967432038750256e-08
ENSG00000100418.8	469.47294899147244	-2.011784550258284	0.2756632857122181	-7.297977839379415	2.921247357001372e-13	3.0546509863044347e-12
ENSG00000251952.1	175.10905286518886	-2.7527772291237103	0.4650239167557542	-5.919646559962977	3.2263421657293875e-09	1.6953158080222928e-08
ENSG00000054654.20	591.3358505687141	1.0094423244088022	0.48702751119966875	2.0726597598609926	0.03820395522261359	0.05464925104119418
ENSG00000160131.14	8.864136348925781	0.03560937782771145	1.2679074768471426	0.028085154853932988	0.9775942341144489	0.9787735389684754
ENSG00000170142.12	53.99770822178408	-3.3752241214744014	0.48105020390376085	-7.016365639353622	2.277136711326289e-12	2.1127368728978307e-11
ENSG00000113593.12	8.471157260037248	3.4672860158971215	0.8166191253234406	4.245903516555314	2.1771430781186522e-05	5.498951558823037e-05
ENSG00000164070.12	227.5331555090067	4.69270871118294	0.3782783036186666	12.405439768265294	2.441684807357511e-35	3.647412019371673e-33
ENSG00000186432.10	35.90872120831092	1.3235132335888578	0.45997065689660266	2.877386228327108	0.004009844758163604	0.006849764893863662
ENSG00000134444.15	38.45765051221109	1.6162667223083018	0.430971211484367	3.7502892983071794	0.00017663067035877784	0.0003834535729518935
ENSG00000116353.16	10.147823480517062	0.5322296906398343	0.6732151736035886	0.790578869146566	0.42918978167650984	0.48274232524891053
ENSG00000165118.15	28.984945053048747	-2.3633492764119013	0.5704975085174945	-4.142611038834061	3.433740264613045e-05	8.389130225927664e-05
ENSG00000130429.16	694.0409664452114	-2.2519325727889052	0.24793359309187943	-9.082805378270715	1.0581171125224304e-19	2.8370199846007386e-18
ENSG00000136463.9	40.889636976065084	-0.9109480944358256	0.33459054583376213	-2.722575714642041	0.006477518849781844	0.010577811885354317
ENSG00000182938.7	11.686015120937947	3.777700099849574	1.4502166595645367	2.604921185351657	0.009189539605712194	0.014574108060222019
ENSG00000185515.16	147.68176227796394	-2.1124750563949717	0.26676764742860715	-7.918782793780554	2.398469122263342e-15	3.389188124567614e-14
ENSG00000165304.8	35.81951140004698	-2.6130089533428276	0.5923170838352014	-4.4115036095596345	1.0265524271023624e-05	2.7500383977968495e-05
ENSG00000186965.5	16.171043018467042	8.225109367853317	1.2829319366167637	6.411181398713839	1.4439625943095087e-10	9.977336251869887e-10
ENSG00000148572.16	26.270783627764526	-0.8979561149843268	0.49315960401526693	-1.820822524134658	0.06863383925475836	0.09389636011433797
ENSG00000116815.16	17.93615007191088	-1.9836933478084637	0.6562984907298209	-3.0225474777529127	0.0025065675958994885	0.004460069511251671
ENSG00000072756.18	74.31443399608928	1.6021821107794807	0.4543884365643665	3.5260186700471263	0.00042185722833522126	0.0008604461152715144
ENSG00000175564.13	24.262680282657694	1.7499736462921585	0.5015882769514859	3.4888647257228813	0.0004850765622412045	0.0009817323714520379
ENSG00000168872.17	124.38297544485503	0.3515772075440063	0.2732986278060785	1.2864214151615538	0.1982960285190729	0.24471071654773083
ENSG00000089280.19	424.3865106466451	0.2554937831226269	0.3130835516306804	0.8160562309706146	0.4144679756503705	0.4676928200054721
ENSG00000136875.13	12.506949458519948	0.6882318013459131	0.7372154557962456	0.9335558498330361	0.3505330484821089	0.40486825224166995
ENSG00000229222.1	132.0022279903594	0.9885359488158696	0.32525692720444815	3.0392464114822717	0.0023717077900029812	0.004236929007539495
ENSG00000010030.14	40.81370091897596	-3.2737130937867325	0.5650446013103316	-5.793725108062321	6.884210527539996e-09	3.395561073096378e-08
ENSG00000276116.2	60.56934787303363	-1.7287633061581733	0.2903294982185764	-5.954487286912413	2.6088840678647903e-09	1.3871303933714995e-08
ENSG00000257629.1	12.157427381662636	7.55936666357148	1.3179850549831211	5.735548089100517	9.719750806409702e-09	4.6836955882806815e-08
ENSG00000267461.1	13.707957466138259	2.866251126319935	0.8337561452302665	3.4377571220519574	0.0005865535498510474	0.0011690629812983252
ENSG00000257167.3	812.6103542488615	6.9221731295470965	1.0770300529689119	6.4270937570085644	1.3006660607906308e-10	9.046983221064765e-10
ENSG00000230731.3	15.263550915367368	7.74089386607083	1.2799119889347836	6.047989184407318	1.4666479973640625e-09	8.157579375409688e-09
ENSG00000165699.15	135.47230332884254	2.3159098280978685	0.45575140325037017	5.0815199066443855	3.7442676528772943e-07	1.3393121581614677e-06
ENSG00000288873.2	85.86815275695518	-1.9940628136264145	0.5453487059623475	-3.6564913271547956	0.00025569105801396505	0.0005434301144917401
ENSG00000173812.11	29.440769430566654	0.6805198047134606	0.5490672339715102	1.239410699835662	0.21519344093388482	0.26205816157204836
ENSG00000144535.20	40.89473876040098	0.48980927077019665	0.4323904108520198	1.1327940178068097	0.257300764225815	0.3083088225272657
ENSG00000136425.14	17.353396181037592	1.6834660603783822	0.8056652024541642	2.089535523254969	0.03665954369467449	0.052632031382239756
ENSG00000100577.19	31.257990451111535	0.33592450503590754	0.411919137103311	0.8155108000035849	0.4147799851136908	0.467876595937306
ENSG00000151502.11	21.415550449134123	2.618899740894778	0.682081446334598	3.8395704134284063	0.0001232497783004281	0.00027538073684362034
ENSG00000272391.6	78.4083619775219	0.8638992617450558	0.3138807304132015	2.7523169727806938	0.005917521397609727	0.009744495865775178
ENSG00000168118.12	59.46251037762152	0.44930932493795067	0.38246867578747484	1.1747611069399497	0.24009030429565179	0.28945552827650256
ENSG00000125772.14	33.275946427581026	0.20236073485578668	0.5819322161679236	0.3477393573230066	0.7280359362483713	0.7648522210352112
ENSG00000280411.1	76.17210043662473	-4.630016713621307	1.2443697593299128	-3.7207724463784375	0.00019861434299600232	0.00042850976202094855
ENSG00000111252.11	44.162575334111644	4.007028671004249	0.4848913464652562	8.263766099796468	1.411470541314724e-16	2.406403852230592e-15
ENSG00000120725.13	157.30243301508145	-1.0542187035994086	0.22933674905395032	-4.596815416405022	4.289973478710669e-06	1.2312577129657246e-05
ENSG00000162244.12	240.50510151970235	1.640808608410522	0.49001904992283385	3.3484588174049756	0.000812623570215104	0.0015794300742037058
