	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000280010.1	34.631462485411994	0.9534635831905376	0.39831183555997846	2.393761616071696	0.016676583540725695	0.024935387305651337
ENSG00000125871.14	27.22554118144327	1.790185328619093	0.706467914733635	2.5339938180972594	0.011277072115830573	0.017411415299838254
ENSG00000142655.13	35.712010774568725	0.9258195912470758	0.45920701087983223	2.016126865034622	0.043786711485500555	0.060483889885519705
ENSG00000287738.1	28.894489559703395	5.969163581543984	1.0696701100839165	5.580378029891569	2.3999639903078203e-08	1.0942859066272721e-07
ENSG00000286319.1	117.043843329609	2.1237745366751497	0.29608976611745963	7.172738742455024	7.351206080416391e-13	6.441545663202855e-12
ENSG00000272025.1	11.203307490243528	4.01819576740842	1.112556573717442	3.6116777001121094	0.000304222514209484	0.0006604470775606584
ENSG00000287250.1	27.834947092386944	2.2605597386466907	0.6765325264818075	3.341391064229162	0.0008335972086182689	0.0016436168720524887
ENSG00000107036.12	233.9350524513111	-2.7540271216254606	0.35842895972839633	-7.6836066028603165	1.546711438411046e-14	1.6906041053294254e-13
ENSG00000121281.13	57.144582433999	-1.0871928923724954	0.29959192172956295	-3.628912575799984	0.0002846175991568178	0.0006230602990613659
ENSG00000170222.12	56.57735039137312	-1.2650028951800718	0.2588084709708369	-4.887795559530256	1.0197133987313126e-06	3.562183665723973e-06
ENSG00000153044.10	45.41824066606081	-2.0410341064574973	0.3735712217180346	-5.46357424715664	4.666419607168114e-08	2.033133098289774e-07
ENSG00000256040.2	74.59884096294118	-1.359533995932589	0.66978469250618	-2.0298075055217013	0.0423761097494953	0.05869044427557031
ENSG00000230424.3	58.95584865411579	1.6876844311675079	0.3423078862094485	4.930311275781889	8.20986954952425e-07	2.9002658532497266e-06
ENSG00000275638.1	158.6736786877488	0.17059243661103624	0.2483638030964584	0.6868651328582785	0.4921677207222002	0.5434460189741436
ENSG00000153443.13	44.258601121535214	2.0969272336901583	0.6765240104350206	3.099560697545362	0.0019380786248948995	0.0035429793976079834
ENSG00000213413.3	335.37409735394124	-2.242017221237384	0.31447339857733964	-7.129433622621649	1.0078276553640758e-12	8.544744202370556e-12
ENSG00000109771.16	32.22758517119085	1.7493745357089625	0.5205569062474583	3.360582704242057	0.0007777824056810962	0.0015422903960945632
ENSG00000125037.13	812.2861775587501	3.2412226974996208	0.3543203326486221	9.147718600484401	5.814853603023405e-20	1.2242413256835183e-18
ENSG00000136153.20	20.930948221941073	2.404358786729491	0.6695559634779098	3.590975090775689	0.000329443124064779	0.0007078514247885012
ENSG00000069248.12	47.89677602951551	0.938091935141856	0.31399762805613324	2.9875765016102402	0.002811989085315409	0.004972497046580856
ENSG00000149308.17	206.91856174112897	-0.19053196406000045	0.26097334305758674	-0.7300820912500531	0.4653400074330604	0.5176495047225215
ENSG00000168824.15	9.560501233988639	2.633500404074132	0.6527954083621349	4.034189533718673	5.47910802774965e-05	0.00013794511944663446
ENSG00000196562.16	12.300952426060276	-1.645545393173337	0.5762902847340992	-2.855410609485796	0.004298122033876777	0.007288220983930513
ENSG00000226859.1	137.00835590597927	-0.48880627041193936	0.5484834898716003	-0.8911959602035945	0.3728240512976996	0.42412536113432686
ENSG00000254470.3	64.58427664934841	-0.054666156852433735	0.3301739032437207	-0.16556776993995628	0.8684971130259327	0.8880298055939866
ENSG00000163660.12	531.6546775406226	2.9105157327418585	0.3391754408409928	8.581151175112124	9.392834032483141e-18	1.5188309463865782e-16
ENSG00000148225.17	19.85485427250053	-0.0780329219042528	0.7744675137864981	-0.10075686909414329	0.9197434660121403	0.9334310103138415
ENSG00000167258.16	91.83804475870107	0.0010709118773862614	0.2925990151003143	0.0036599982300661925	0.9970797504394087	0.9977158459739793
ENSG00000117616.18	44.5365759517562	2.375629166560887	0.5423643096089351	4.380135500202445	1.186055335067995e-05	3.3916641623594355e-05
ENSG00000240423.3	10.58498761644089	6.1221022209930736	1.2610268272748137	4.8548548600059975	1.2047494929904496e-06	4.166812744775128e-06
ENSG00000150459.13	83.25473038172846	3.3003245693458574	0.4344643472534655	7.596307016235916	3.047011417559731e-14	3.2075418848606963e-13
ENSG00000260646.1	13.986867861632785	5.50910279621616	1.247191730779299	4.417205999893726	9.998493065799263e-06	2.8961470680897774e-05
ENSG00000145494.12	309.8005171185301	4.849446028708251	0.3152458663812127	15.383059845879258	2.1265574628226964e-53	1.1118351268124666e-50
ENSG00000092470.12	51.8833084430381	-0.4531175674657307	0.32406144624844146	-1.3982458348912892	0.16203925713399636	0.1983289698124645
ENSG00000205056.9	199.96018855610401	-0.20402263727425424	0.4293620373769915	-0.47517623709968754	0.6346613629479916	0.6776489773886486
ENSG00000167604.15	76.24696795378046	-1.1715539284075238	0.2498670889027978	-4.688708439162537	2.7493477924022892e-06	8.809707890465762e-06
ENSG00000169442.9	18.290713651238807	-3.395529889385792	1.0147256630364336	-3.3462540793785718	0.0008191130157274762	0.0016170909567886046
ENSG00000232218.1	14.414180117673695	2.142916129638544	0.8498874696504884	2.521411605844485	0.011688503831293837	0.018018101483424455
ENSG00000120509.12	21.340365237134346	-1.8771154645082444	0.5591513366764135	-3.3570794548498952	0.0007877047281044282	0.0015580263127765392
ENSG00000272795.1	14.073434107563747	1.3535622515399923	0.5206564196737327	2.59972258171367	0.009329915094020326	0.01472971497229077
ENSG00000289303.2	70.75149321758913	-0.5109347359947507	0.3301376369065281	-1.5476415860437376	0.12170861317528055	0.15364181872469018
ENSG00000143799.14	57.487294168221865	-0.5503059637561872	0.2947891548338762	-1.8667781861456318	0.06193256995552293	0.08324013365487379
ENSG00000173226.17	25.614005654195253	1.500685557706693	0.5185502852274066	2.8940019906624443	0.0038036575056567086	0.006516697758189566
ENSG00000092871.17	98.4308710693667	1.4707548243955246	0.28522555017973217	5.1564623978067265	2.5165899121961977e-07	9.698455226731538e-07
ENSG00000183808.12	426.7696977666862	-1.1396873938645282	0.1999599200221772	-5.699579164355175	1.2010354253648754e-08	5.7492194385511063e-08
ENSG00000122692.9	82.60734650331797	0.6071085502124083	0.378044983869823	1.6059161637268586	0.10829233155322213	0.13770289585831286
ENSG00000288771.2	205.503741207992	-1.4518317430783503	1.2179625448890075	-1.1920167407205902	0.23325468120016762	0.27763964839152666
ENSG00000186106.11	12.346856335045977	0.5706261818245115	0.6328801455801988	0.9016338809323599	0.3672513868334669	0.4193027888908115
ENSG00000078177.15	157.56104118193093	-0.6855277982744905	0.32228898470676787	-2.1270593498509194	0.033415152248367046	0.04725303574333905
ENSG00000105640.13	120.79597441411907	4.307035723716578	0.389566949970723	11.055957709041445	2.051356534127262e-28	1.1095009392340036e-26
ENSG00000263412.3	34.36382232211398	-0.11572627320580477	0.46612942538855323	-0.24827068814490394	0.803924976610429	0.8323144064775301
ENSG00000108788.12	78.13377237310418	-0.9947260443867639	0.26765114390148703	-3.716502122452679	0.0002019999449897997	0.0004545723295789108
ENSG00000259658.6	37.45863237004227	-0.603797435945256	0.3938618809047592	-1.5330182107449537	0.12527136801023972	0.1575055236265018
ENSG00000127191.18	251.03597002161985	0.1204594701651526	0.3855131132404649	0.3124652989171231	0.7546869312095559	0.7883626051296626
ENSG00000254799.1	14.354387420589513	-3.4900590378072205	0.9649285295461832	-3.6169093678353925	0.00029814163731184336	0.0006481429773023234
ENSG00000280758.1	64.64924626040148	-0.13140023165973702	0.4938400557052834	-0.2660785210549117	0.7901787366259735	0.820248410587584
ENSG00000176623.12	32.559971619144136	-0.7812853323829583	0.40043024004169575	-1.951114711770033	0.05104340152569555	0.06989225254740591
ENSG00000092841.19	43.405320903472976	-0.8827912655672389	0.341820397013676	-2.5826172846318443	0.009805402769432219	0.015395169413267703
ENSG00000253930.1	22.444613414012508	1.3719109807866825	0.5449259512022805	2.517609920687039	0.011815409536840073	0.018194493014115555
ENSG00000273015.3	167.98123739659096	1.2069425325013663	0.2476225980283983	4.874121110557726	1.0929392810576764e-06	3.805272502417237e-06
ENSG00000106665.16	60.4387108414722	-0.3367507877000264	0.46668223795968505	-0.7215847536265502	0.47054981562084935	0.5228886899052796
ENSG00000158195.11	242.75732910863425	1.6721872180284372	0.36057491851922774	4.637558332941196	3.5254912992322563e-06	1.1048417787903685e-05
ENSG00000286364.1	134.21221175210786	1.5122141680172903	0.38179299378000664	3.9608222064144134	7.46921325279338e-05	0.00018362791515684037
ENSG00000280277.1	23.176803808725623	0.18717543192786584	0.4553367324695932	0.4110703542687832	0.6810209473177584	0.7200413588593894
ENSG00000163704.13	10.84366963357424	3.502534800398534	0.9618769405225962	3.6413543696094597	0.0002712075240678685	0.0005962004225654544
ENSG00000081307.15	38.85605243295503	0.914264782560988	0.46560067428792357	1.963624266565418	0.049573681115427835	0.06793911649589214
ENSG00000175216.15	49.233462071672136	1.895840806007975	0.422435693109456	4.487880254750986	7.193534032956485e-06	2.1149124893518738e-05
ENSG00000162139.10	129.46036526443663	-0.5275315751750181	0.4723192315012816	-1.116896243030889	0.2640386911887239	0.3101045953796432
ENSG00000199325.1	48.70925912734325	1.0942808892626008	0.4218013542953922	2.5943038781621923	0.009478267221227903	0.01494136898140298
ENSG00000179094.16	21.402020382805727	1.6436916399763846	0.7070357605424523	2.3247645051437154	0.020084555944621087	0.029649530352130048
ENSG00000105993.15	266.6327787162607	3.2473769547996336	0.506252311274434	6.414542477099457	1.4124640536246637e-10	9.09835674788618e-10
ENSG00000260236.2	23.430170987949257	-2.8435842836549687	0.49020697585412104	-5.8007829829438835	6.600598011196977e-09	3.3129721537799866e-08
ENSG00000253200.1	41.58149893547614	-1.7197262727194282	0.3323179347618362	-5.174942706453422	2.2798092831715946e-07	8.860732091442533e-07
ENSG00000229659.1	62.641027255573285	-0.1689897612644181	0.3332623372037265	-0.5070772853672721	0.6121005920988107	0.6562404502440086
ENSG00000132465.12	99.00742059837832	-5.279703990241186	1.0669940547762375	-4.948203756719534	7.490147913522327e-07	2.660995923524297e-06
ENSG00000111786.10	396.04942192703874	0.3946480677939938	0.3606106197422212	1.0943883684737403	0.27378468312089216	0.3205907245055015
ENSG00000139428.12	54.891098086011496	2.73521460287732	0.4280107406292218	6.390527954640252	1.6531397815355564e-10	1.0561913431114134e-09
ENSG00000289155.2	192.24095483089192	-0.5187585120602015	0.1734495044751479	-2.990833059050509	0.002782175461592677	0.0049253298098285705
ENSG00000134152.11	11.412318353612589	-2.8468978467052906	0.5471844207485741	-5.202812322051494	1.9629508025368713e-07	7.70685440245077e-07
ENSG00000243960.1	103.51419971530602	-0.7777277418923781	0.2737257082012758	-2.8412667082059384	0.004493471518556172	0.007566301746489914
ENSG00000233791.7	72.31779432784374	-0.12468729091492152	0.5452018845791641	-0.22869930284846027	0.819102636677516	0.8457949214145385
ENSG00000224658.1	73.118974867461	2.623485021798825	0.6192509801159409	4.236545610808134	2.2698482921405388e-05	6.122540062291376e-05
ENSG00000268889.2	89.07314500591508	-1.4999542317231933	0.3686303413794106	-4.068992872671255	4.7216791495703786e-05	0.00012061813918731496
ENSG00000188848.17	26.424047736858917	-3.054893015886511	0.565980899763934	-5.397519628596446	6.756848364720929e-08	2.845131989279135e-07
ENSG00000236226.1	13.612865956257464	2.4709963853463246	0.886231840013655	2.788205381233258	0.005300093112488691	0.008801689832650622
ENSG00000188313.13	158.36690949527812	-0.6698045615749962	0.38834417417112377	-1.724770464252792	0.08456884652559028	0.1104005291513844
ENSG00000259712.1	50.38059286052875	-0.5994473518244838	0.7501582702517045	-0.7990945052480034	0.42423561552169126	0.4768280637375656
ENSG00000221955.11	305.5223460697523	1.0294958209057334	0.2854066205331115	3.607119621061125	0.00030961494501118546	0.0006707611066989564
ENSG00000236901.6	30.362325694822868	1.8145496570728787	0.525541235522136	3.452725560669062	0.0005549532901128052	0.001131181592647089
ENSG00000125447.18	27.22265865543615	-0.6691789433383268	0.43860734248970595	-1.5256902438974385	0.12708702534507058	0.15959647658426196
ENSG00000159884.12	18.575539813828033	0.30537864042716517	0.5434426648170936	0.5619335031966002	0.5741613260038132	0.6212984062345505
ENSG00000217702.3	39.07136008459686	4.6539388435634566	0.7948804861702267	5.854891300686425	4.773221025648448e-09	2.446665744682873e-08
ENSG00000105193.9	186.91363415113858	3.155978620220389	0.3722708226255	8.477641621125022	2.29804549571044e-17	3.568796396061213e-16
ENSG00000079246.16	603.5999909368016	-1.6479637041380912	0.31112863256934975	-5.296727885598136	1.1789618105709238e-07	4.78448020667657e-07
ENSG00000270538.1	14.653029055361777	3.0600395251266086	0.7144452428613537	4.283098747877651	1.8430832362922438e-05	5.086961835634195e-05
ENSG00000108352.13	19.088663112525033	2.837942003975848	0.7430590368568906	3.819268541541769	0.00013384798601864594	0.0003138125053366908
ENSG00000256189.1	15.642930579392253	4.726399252487456	1.2250840619398902	3.8580203590301547	0.0001143091283081372	0.00027063225320952933
ENSG00000121774.18	238.4081374949139	-0.04749053125130316	0.22196506367184365	-0.21395498221969672	0.8305821632130088	0.8565207909267616
ENSG00000104133.16	25.08396924681337	0.5217688172066567	0.42025876645537846	1.2415417805735558	0.21440567373229116	0.2566160238451726
ENSG00000141428.17	39.648756810686386	-1.6659086070138178	0.41698237335006255	-3.9951535448124664	6.46523382290581e-05	0.00016083614990051963
ENSG00000132128.18	32.29295653936957	-1.9215530269851715	0.39181485087611023	-4.904237352638673	9.379102435663541e-07	3.2984578857260685e-06
ENSG00000165934.13	15.693044586230053	-0.8742351301559821	0.49412098063825277	-1.7692734460025121	0.07684825256793344	0.10124862171592071
ENSG00000280187.2	21.42635935847547	0.8474497228107499	0.5255881713444247	1.6123835523981098	0.10687850173439652	0.13613888956602013
ENSG00000260256.1	14.559873974804098	2.5697772086251347	0.8249968839461003	3.114893230061008	0.00184011503504603	0.0033776716588293713
ENSG00000263955.2	22.73472949144443	2.1817633061921162	0.6451598790282702	3.3817405221760755	0.0007202814592218067	0.0014355291852470187
ENSG00000167384.11	41.75230923729227	0.4591268843878845	0.3890888448291809	1.1800052622671615	0.23799812197517387	0.28248206910182383
ENSG00000053501.14	18.54801833704713	0.5394454783600704	0.47060084437106925	1.1462909274653088	0.2516747955909891	0.29730863227044807
ENSG00000066777.9	80.035440502362	-0.3647341581490239	0.2917319677006122	-1.2502371989734413	0.21121291182770732	0.253277868655779
ENSG00000072121.17	69.19711341304534	2.7482073353999055	0.41472317593914965	6.6266066013227505	3.434914431661105e-11	2.394517016026864e-10
ENSG00000103550.14	98.55081195924421	-0.8179376121830095	0.24370559500222788	-3.356252909070603	0.0007900628377870306	0.0015617058110509862
ENSG00000249741.2	63.71874629806344	-3.831544274760055	0.7129067563273946	-5.374537750909546	7.677939656051354e-08	3.1817300793967103e-07
ENSG00000211695.2	10.304760182658287	4.404548595143475	1.298592800793373	3.3917857795396094	0.0006943870717273682	0.0013865641273130196
ENSG00000231340.1	14.026271400313554	2.2438902227911295	0.8325798905779609	2.6951049961505364	0.007036645387625744	0.011384196276937576
ENSG00000255571.10	14.57361016660809	-3.1199715423129835	0.6420991652678087	-4.859018218800667	1.1796927894657016e-06	4.089167160833045e-06
ENSG00000092931.12	111.09638784504308	0.45389009854238965	0.2486403664023512	1.8254883754792341	0.06792736380597053	0.09052172483403974
ENSG00000130347.13	105.09057649842046	-0.7280194714576874	0.3447238191241923	-2.111891987351784	0.0346957148077594	0.048829276515002795
ENSG00000149187.19	56.080775447266845	-0.7406304412890876	0.44548877843766155	-1.6625120028533469	0.09641015873967974	0.12395027375671121
ENSG00000188342.13	35.24996599863436	0.4879220952411088	0.3873767348696028	1.2595544629321924	0.20783013143746348	0.24950750949840145
ENSG00000286571.1	18.165245153585417	5.66364106190016	1.2794902080463606	4.426482536781513	9.578213275544065e-06	2.779542557389614e-05
ENSG00000132612.16	58.07517647090086	2.353499644268597	0.3519182268294367	6.687632139636977	2.268103882790481e-11	1.6272300860613418e-10
ENSG00000100418.8	469.47294899147244	-1.1156521951274587	0.2692940129540073	-4.142877826689749	3.429746768930393e-05	8.980897841514727e-05
ENSG00000251952.1	175.10905286518886	-3.264844037787108	0.4543004585087719	-7.186530360334357	6.645851740274147e-13	5.8561901430449434e-12
ENSG00000054654.20	591.3358505687141	2.0815664664785487	0.48600470872611	4.2830170759757475	1.843760155280867e-05	5.086961835634195e-05
ENSG00000160131.14	8.864136348925781	0.5654676871050718	1.1362134304114146	0.49767734826045845	0.6187114762805991	0.6628749662200271
ENSG00000170142.12	53.99770822178408	-2.134591878647214	0.4291551785051252	-4.973939464234431	6.560580361935264e-07	2.3574502400218698e-06
ENSG00000113593.12	8.471157260037248	1.0617589348073797	0.8376675068373253	1.2675183484389025	0.20497000706933868	0.2464510970396763
ENSG00000164070.12	227.5331555090067	4.778040084139009	0.3767046124073247	12.683784394369429	7.273352511112929e-37	7.867760974952158e-35
ENSG00000186432.10	35.90872120831092	1.197699684783827	0.45040768620027993	2.6591457505706364	0.007833906499142961	0.012538579151342176
ENSG00000134444.15	38.45765051221109	1.1530175984528346	0.4267864260144442	2.7016266876627695	0.006900118752324619	0.01119217814169717
ENSG00000116353.16	10.147823480517062	0.37977118920209835	0.649938249534875	0.5843188787148312	0.5590057930316337	0.6069924447006697
ENSG00000165118.15	28.984945053048747	-2.597876403427143	0.5308927564265937	-4.893410904517305	9.910318975835277e-07	3.4735944834855045e-06
ENSG00000130429.16	694.0409664452114	-1.6808556490938822	0.2436780715535637	-6.897853542494109	5.279413226870447e-12	4.1197809185802465e-11
ENSG00000136463.9	40.889636976065084	-0.6523849446650298	0.315884007136831	-2.0652674080534794	0.03889770557044652	0.05430445143502036
ENSG00000182938.7	11.686015120937947	2.5736820242408505	1.4534920166081287	1.7706887928058932	0.07661246715724736	0.10098038213121217
ENSG00000185515.16	147.68176227796394	-2.9193298207639997	0.26345039554999383	-11.081136601330368	1.5489362911845092e-28	8.524584465694396e-27
ENSG00000165304.8	35.81951140004698	-3.0252439248255873	0.5565355855513935	-5.435849931910994	5.453584096022987e-08	2.353217786688323e-07
ENSG00000186965.5	16.171043018467042	4.6870211543486455	1.2987917294123104	3.6087550052920907	0.00030766999316702307	0.0006670081330787501
ENSG00000148572.16	26.270783627764526	-0.28964192190804794	0.4555506609244449	-0.6358061720737714	0.5249027640998302	0.5740859803863009
ENSG00000116815.16	17.93615007191088	-3.0455178779149326	0.6559728638431738	-4.642749793142415	3.43802597650688e-06	1.0806700890082246e-05
ENSG00000072756.18	74.31443399608928	1.74829364152495	0.44824298430052	3.900325722338186	9.606335715123177e-05	0.00023074330121241506
ENSG00000175564.13	24.262680282657694	1.0474204186873022	0.49563124934388714	2.1133058500122206	0.0345745983487914	0.048723055981360744
ENSG00000168872.17	124.38297544485503	1.1657985614742474	0.2621291036081694	4.447421310442824	8.690727943998833e-06	2.5350129589348322e-05
ENSG00000089280.19	424.3865106466451	1.7595761855858452	0.30817343478524956	5.709694564724583	1.1317910416626508e-08	5.445442481128428e-08
ENSG00000136875.13	12.506949458519948	1.0568367407451256	0.6972275808245667	1.5157701298839499	0.1295774874894204	0.16252881977381523
ENSG00000229222.1	132.0022279903594	1.3898199553926718	0.31766583967905754	4.375100441384656	1.2137657673126136e-05	3.461439283690608e-05
ENSG00000010030.14	40.81370091897596	-2.3257891527450254	0.5130828378583008	-4.532970080334949	5.8160055844242295e-06	1.7492626575588504e-05
ENSG00000276116.2	60.56934787303363	-2.243992458438257	0.28034115179814834	-8.004506095680094	1.1994711444851296e-15	1.5613033113069922e-14
ENSG00000257629.1	12.157427381662636	4.988388450337204	1.327911611669194	3.7565666317705926	0.00017226042150433624	0.0003946118911325257
ENSG00000267461.1	13.707957466138259	0.4628467736582346	0.8542191052412498	0.5418361294173077	0.5879313997379547	0.6340119632100254
ENSG00000257167.3	812.6103542488615	5.7750306947288905	1.0770341927293503	5.36197525920155	8.231681659297594e-08	3.406699916255482e-07
ENSG00000230731.3	15.263550915367368	4.752895523438556	1.2935303574473411	3.6743594737257985	0.00023844683364632123	0.0005305019270556805
ENSG00000165699.15	135.47230332884254	3.2782555122161066	0.4440280069043463	7.382992651907917	1.547705719347851e-13	1.493893182028987e-12
ENSG00000288873.2	85.86815275695518	-0.03404615090780249	0.5115278576988103	-0.06655776492987994	0.9469337698514889	0.9553460632905877
ENSG00000173812.11	29.440769430566654	0.9637414006952727	0.537418582170959	1.7932788940831519	0.07292834046714947	0.0964080084473021
ENSG00000144535.20	40.89473876040098	0.7875958867603234	0.4178191348895385	1.8850163168533323	0.059427634906454856	0.08018257664582748
ENSG00000136425.14	17.353396181037592	1.567892199948397	0.7932857502717695	1.976453250813162	0.04810346551898955	0.06606855137174703
ENSG00000100577.19	31.257990451111535	-1.1123513893984611	0.41754416505551595	-2.6640328915878033	0.007721001291368675	0.012389146317659097
ENSG00000151502.11	21.415550449134123	2.4332439389834453	0.675090339527561	3.6043234460831837	0.0003129671098280987	0.000677088154159135
ENSG00000272391.6	78.4083619775219	1.358707998363769	0.3005397766054731	4.520892421329583	6.1579478083420215e-06	1.8397602166446592e-05
ENSG00000168118.12	59.46251037762152	-0.3568530079979262	0.3804330248613824	-0.9380179550078545	0.34823518298379774	0.3992740383845663
ENSG00000125772.14	33.275946427581026	-0.5850305944409406	0.5779793830514147	-1.0121997628225066	0.3114425495958539	0.36091439899600797
ENSG00000280411.1	76.17210043662473	-4.999031093661203	1.2362732700965926	-4.043629523164096	5.2630059795856264e-05	0.00013282421366017788
ENSG00000111252.11	44.162575334111644	1.9106870543208996	0.4924119702259047	3.8802611834239737	0.00010434435484129899	0.0002491082504848972
ENSG00000120725.13	157.30243301508145	-1.1437486304742877	0.2229314508755051	-5.130494714776733	2.889816742201904e-07	1.1016933163384776e-06
ENSG00000162244.12	240.50510151970235	2.290256024020396	0.48732715375354607	4.699627357885003	2.6063663976859727e-06	8.403053843310274e-06
ENSG00000109270.13	115.34040554371707	2.2591089721296305	0.3454496585087224	6.53961848415777	6.16759635360369e-11	4.1697736554428395e-10
