"ENSEMBL","SYMBOL","gene_type","strand","chrom","dBGLF5_Latent_c2-1","dBGLF5_Early_c2-1","dBGLF5_Latent_c2-2","dBGLF5_Early_c2-2","dBGLF5_Latent_c2-3","dBGLF5_Early_c2-3","log2FoldChange","pvalue","padj","dBGLF5_Latent_groupMean","dBGLF5_Early_groupMean","baseMean"
"ENSG00000011478","QPCTL","protein_coding","+","chr19",74.29748479397,43.012225083878,72.1699023206078,55.3065948707358,96.7231869222572,76.2372258039718,-0.416766453826821,0.239515504688021,0.289115771377406,81.063524678945,58.1853485861952,69.6244366325701
"ENSG00000012174","MBTPS2","protein_coding","+","chrX",17.3360797852597,9.55827224086177,26.3697720017605,7.00083479376402,24.1807967305643,17.8427549753977,-0.806669415400229,0.0730961231431383,0.0964119530443029,22.6288828391948,11.4672873366745,17.0480850879347
"ENSG00000012817","KDM5D","protein_coding","-","chrY",225.369037208376,127.671207788654,188.752052223128,104.312438427084,303.771258927714,254.664775557948,-0.483095919670197,0.191136151672945,0.23577682350681,239.297449453073,162.216140591229,200.756795022151
"ENSG00000019995","ZRANB1","protein_coding","+","chr10",7.429748479397,137.229480029515,11.1030618954781,106.412688865213,13.6016981609424,178.427549753977,3.61380276597401,6.33777975542768e-14,9.34822513925582e-13,10.7115028452725,140.689906216235,75.7007045307538
"ENSG00000020129","NCDN","protein_coding","+","chr1",101.539895885092,81.2453140473251,113.806384428651,93.8111862364379,178.333375887912,179.23858407104,-0.12736971997605,0.7270852946339,0.776032337721969,131.226552067218,118.098361451601,124.66245675941
"ENSG00000022840","RNF10","protein_coding","+","chr12",23.5275368514238,352.290605448905,13.8788273693476,287.734310023701,33.2485955045259,586.377811236932,4.02969804521054,6.05685404042472e-19,2.25408152673652e-17,23.5516532417658,408.80090890318,216.176281072473
"ENSG00000023902","PLEKHO1","protein_coding","+","chr1",334.338681572865,101.044592260539,283.128078334692,95.2113531951907,344.576353410541,148.419280022626,-1.38876003149765,4.95279856865823e-05,0.000111553256402088,320.681037772699,114.891741826118,217.786389799409
"ENSG00000023909","GCLM","protein_coding","-","chr1",21.0509540249582,140.643148686966,24.9818892648258,78.409349690157,24.1807967305643,201.947544948819,2.45164649713071,4.12600763301082e-08,1.8213161431119e-07,23.4045466734494,140.333347775314,81.8689472243817
"ENSG00000024048","UBR2","protein_coding","+","chr6",11.1446227190955,44.3776925468582,20.8182410540215,32.2038400513145,16.624297752263,45.4179217555577,1.17305394861374,0.00647789973797169,0.00998727818110486,16.19572050846,40.6664847845768,28.4311026465184
"ENSG00000025293","PHF20","protein_coding","+","chr20",60.6762792484088,21.1647456761939,52.7395440035211,22.4026713400449,55.91809243943,32.4413726825412,-1.039802519011,0.00660569059328938,0.0101584014908881,56.4446385637866,25.3362632329267,40.8904508983566
"ENSG00000026103","FAS","protein_coding","+","chr10",34.6721595705193,3.41366865745063,52.7395440035211,3.50041739688201,72.5423901916929,14.5986177071435,-2.71943749214747,6.32317007802254e-07,2.12590939152246e-06,53.3180312552444,7.17090125382539,30.2444662545349
"ENSG00000026751","SLAMF7","protein_coding","+","chr1",121.352558496818,64.1769707600719,83.2729642160859,64.407680102629,123.926583244142,87.5917062428612,-0.536111396559563,0.118987638320202,0.152050236184136,109.517368652349,72.058785701854,90.7880771771013
"ENSG00000027869","SH2D2A","protein_coding","-","chr1",27.2424110911223,10.923739703842,30.5334202125648,5.60066783501122,24.1807967305643,12.1655147559529,-1.32558160669602,0.00417123422077579,0.00671785324903904,27.3188760114172,9.56330743160206,18.4410917215096
"ENSG00000028116","VRK2","protein_coding","+","chr2",526.273850623954,77.8316453898744,570.419804880188,109.213022782719,447.34473951544,111.111701437704,-2.29307578721176,2.77093980620976e-11,2.39389406829336e-10,514.679465006527,99.3854565367656,307.032460771646
"ENSG00000028137","TNFRSF1B","protein_coding","+","chr1",7.429748479397,34.1366865745063,5.55153094773906,26.6031722163033,7.55649897830135,72.9930885357177,2.47429513215249,1.12261000416121e-05,2.85551377504308e-05,6.8459261351458,44.5776491088424,25.7117876219941
"ENSG00000029363","BCLAF1","protein_coding","-","chr6",121.352558496818,150.201420927828,94.376026111564,110.613189741472,116.370084265841,215.735128338899,0.458201250027807,0.189209828181865,0.233638884314411,110.699556291407,158.849913002733,134.77473464707
"ENSG00000029725","RABEP1","protein_coding","+","chr17",9.90633130586266,64.859704491562,9.71517915854335,53.906427911983,30.2259959132054,128.143422096038,2.13366783209722,2.08190448598332e-05,5.06143412220468e-05,16.6158354592038,82.3031848331942,49.459510146199
"ENSG00000031003","FAM13B","protein_coding","-","chr5",175.837380679062,170.683432872532,208.182410540215,133.015861081516,315.861657292996,266.019255996838,-0.254948054645065,0.470757827315058,0.534129073299778,233.293816170758,189.906183316962,211.59999974386
"ENSG00000031691","CENPQ","protein_coding","+","chr6",16.0977883720268,144.739551075907,16.6545928432172,137.216361957775,15.1129979566027,175.994446802786,3.1562030026413,1.37067847704882e-13,1.85233029943078e-12,15.9551263906156,152.650119945489,84.3026231680524
"ENSG00000031698","SARS1","protein_coding","+","chr1",22.289245438191,122.892071668223,20.8182410540215,67.908097499511,21.1581971392438,155.718588876198,2.29403338394141,1.956390444856e-07,7.50001344866351e-07,21.4218945438187,115.506252681311,68.4640736125646
"ENSG00000033327","GAB2","protein_coding","-","chr11",35.9104509837522,108.55466330693,11.1030618954781,60.2071792263706,18.1355975479232,147.608245705562,2.09701904373836,1.07631086451078e-05,2.74640926292362e-05,21.7163701423845,105.456696079621,63.5865331110028
"ENSG00000035681","NSMAF","protein_coding","-","chr8",37.148742396985,34.1366865745063,52.7395440035211,28.7034226544325,60.4519918264108,52.7172306091294,-0.320237040720865,0.392400465326387,0.45007905435018,50.1134260756389,38.5191132793561,44.3162696774975
"ENSG00000035928","RFC1","protein_coding","-","chr4",14.859496958794,105.140994649479,13.8788273693476,60.2071792263706,27.2033963218848,105.434461218259,2.13997051803785,1.74763552385824e-06,5.38538895823323e-06,18.6472402166755,90.260878364703,54.4540592906892
"ENSG00000036549","ZZZ3","protein_coding","-","chr1",28.4807025043552,21.8474794076841,27.7576547386953,14.001669587528,39.293794687167,19.4648236095247,-0.664266824076934,0.0988972248912721,0.128068729663805,31.8440506434058,18.4379908682456,25.1410207558257
"ENSG00000038210","PI4K2B","protein_coding","+","chr4",222.89245438191,170.683432872532,190.139934960063,134.416028040269,305.282558723374,267.641324630965,-0.283424744264284,0.414970179391674,0.474167625861341,239.438316021782,190.913595181255,215.175955601519
"ENSG00000038427","VCAN","protein_coding","+","chr5",2.47658282646567,21.1647456761939,2.77576547386953,21.0025043812921,1.51129979566027,35.6855099507953,3.17556066663052,1.71988856429621e-05,4.24531677248217e-05,2.25454936533182,25.9509200027604,14.1027346840461
"ENSG00000039123","MTREX","protein_coding","+","chr5",208.032957423116,154.297823316769,216.509706961823,130.215527164011,324.929456066958,280.617873703981,-0.351265553546759,0.325777391814569,0.380703145313741,249.824040150632,188.377074728254,219.100557439443
"ENSG00000041880","PARP3","protein_coding","+","chr3",1.23829141323283,27.3093492596051,2.77576547386953,18.2021704637865,1.51129979566027,29.1972354142871,3.40427522786935,1.72361492334445e-05,4.25017787927648e-05,1.84178556092088,24.9029183792262,13.3723519700735
"ENSG00000042088","TDP1","protein_coding","+","chr14",13.6212055455612,20.4820119447038,9.71517915854335,15.4018365462808,19.6468973435835,29.1972354142871,0.479290638955483,0.269567993426512,0.32090796067851,14.3277606825627,21.6936946350906,18.0107276588266
"ENSG00000044115","CTNNA1","protein_coding","+","chr5",12.3829141323283,61.4460358341114,19.4303583170867,35.0041739688201,9.06779877396161,58.3944708285741,1.74137500290474,0.000173911484722476,0.000354416075436959,13.6270237411256,51.6148935438352,32.6209586424804
"ENSG00000046651","OFD1","protein_coding","+","chrX",14.859496958794,99.6791247975585,20.8182410540215,67.2080140201346,36.2711950958465,118.411010291275,1.85241589525692,2.05736104658236e-05,5.01183924640757e-05,23.9829777028873,95.0993830363228,59.5411803696051
"ENSG00000048162","NOP16","protein_coding","-","chr5",9.90633130586266,17.7510770187433,8.32729642160859,16.1019200256572,3.02259959132054,34.0634413166683,1.37452575067184,0.00923886061516587,0.0139244883664089,7.08540910626393,22.6388127870229,14.8621109466434
"ENSG00000048405","ZNF800","protein_coding","-","chr7",27.2424110911223,6.82733731490127,49.9637785296515,8.40100175251682,57.4293922350902,21.0868922436518,-1.69747456053544,0.000452911477455184,0.000851276506576605,44.878527285288,12.10507710369,28.491802194489
"ENSG00000048544","MRPS10","protein_coding","-","chr6",317.002601787605,258.073350503268,310.885733073387,211.425210771673,402.005745645632,435.525428263116,-0.162154851772558,0.633394769295269,0.691417846085404,343.298026835541,301.674663179352,322.486345007447
"ENSG00000049541","RFC2","protein_coding","-","chr7",44.578490876382,25.9438817966248,52.7395440035211,32.9039235306909,51.3841930524491,51.9061962920659,-0.36366667078972,0.329941507347283,0.384795031030468,49.5674093107841,36.9180005397939,43.242704925289
"ENSG00000050730","TNIP3","protein_coding","-","chr4",64.3911534881073,43.012225083878,49.9637785296515,28.0033391750561,78.587589374334,59.2055051456377,-0.487042922165972,0.194230699732384,0.239106393207449,64.3141737973643,43.4070231348572,53.8605984661108
"ENSG00000051180","RAD51","protein_coding","+","chr15",30.9572853308208,88.7553850937165,24.9818892648258,68.6081809788874,18.1355975479232,158.962726144452,1.93715330526891,1.11938820364587e-05,2.85031585749405e-05,24.6915907145233,105.442097405685,65.0668440601043
"ENSG00000053371","AKR7A2","protein_coding","-","chr1",255.088031125964,67.5906394175225,272.025016439214,77.0091827314042,281.10176199281,171.939275217468,-1.22856011038384,0.00149346253906438,0.00256218856879201,269.404936519329,105.513032455465,187.458984487397
"ENSG00000053372","MRTO4","protein_coding","+","chr1",24.7658282646567,417.833043671957,37.4728338972386,345.841238811943,34.7598953001862,548.259198334946,3.68488443605585,2.67441274430054e-20,1.2938808856926e-18,32.3328524873605,437.311160272949,234.822006380155
"ENSG00000053501","USE1","protein_coding","+","chr19",12.3829141323283,27.3093492596051,11.1030618954781,19.6023374225393,12.0903983652822,33.2524069996047,0.986667234629868,0.0284587516632597,0.0400941876956466,11.8587914643629,26.721364560583,19.2900780124729
"ENSG00000054523","KIF1B","protein_coding","+","chr1",49.5316565293133,103.092793455009,38.8607166341734,76.3090992520278,95.2118871265969,192.215133144057,0.879188621698658,0.0337027497758438,0.0469084877490024,61.2014200966946,123.872341950365,92.5368810235295
"ENSG00000054654","SYNE2","protein_coding","+","chr14",252.611448299498,1570.28758242729,234.552182541975,1360.96228390773,338.5311542279,2718.58703079695,2.6860108358973,1.63839134038783e-12,1.77949186585403e-11,275.231595023124,1883.27896571066,1079.25528036689
"ENSG00000054967","RELT","protein_coding","+","chr11",547.324804648912,53.2532310562299,532.94697098295,62.3074296644998,1089.64715267105,188.970995875802,-2.68490060009134,2.01322285485128e-08,9.65288103121096e-08,723.306309434305,101.510552198844,412.408430816575
"ENSG00000055044","NOP58","protein_coding","+","chr2",229.083911448074,35.5021540374866,217.897589698758,39.2046748450785,438.276940741478,109.489632803577,-2.1095142132029,3.99832212081877e-06,1.14596459837211e-05,295.086147296103,61.3988205620472,178.242483929075
"ENSG00000056558","TRAF1","protein_coding","-","chr9",1379.45663434138,942.855283187865,1329.5916619835,841.500342210435,1367.72631507254,1891.33202739215,-0.128581222129425,0.706092784997682,0.758117375459118,1358.92487046581,1225.22921759682,1292.07704403131
"ENSG00000056586","RC3H2","protein_coding","-","chr9",7.429748479397,47.7913612043089,6.93941368467382,24.5029217781741,4.53389938698081,36.4965442678588,2.29093033211039,2.97907272318294e-05,7.00328174672452e-05,6.30102051701721,36.2636090834473,21.2823148002322
"ENSG00000059378","PARP12","protein_coding","-","chr7",4.95316565293133,65.5424382230521,16.6545928432172,30.1035896131853,16.624297752263,79.4813630722259,2.00539975627489,8.226809670057e-05,0.000178641405672063,12.7440187494705,58.3757969694878,35.5599078594791
"ENSG00000060069","CTDP1","protein_coding","+","chr18",3.7148742396985,73.7352430009337,1.38788273693476,51.8061774738538,7.55649897830135,141.931005486118,4.23399062993765,7.00910667462407e-11,5.74746747319174e-10,4.2197519849782,89.1574753203017,46.68861365264
"ENSG00000060237","WNK1","protein_coding","+","chr12",184.505420571692,80.5625803158349,184.588404012324,63.0075131438762,323.418156271298,134.631696632546,-1.19091819304811,0.00203408361570817,0.00340987405848791,230.837326951771,92.7339300307524,161.785628491262
"ENSG00000060558","GNA15","protein_coding","+","chr19",28.4807025043552,51.8877635932496,6.93941368467382,36.4043409275729,15.1129979566027,72.9930885357177,1.46268724729624,0.00192184100752577,0.00324419636929857,16.8443713818772,53.7617310188467,35.303051200362
"ENSG00000062716","VMP1","protein_coding","+","chr17",44.578490876382,19.7992782132137,36.0849511603039,19.6023374225393,42.3163942784875,43.7958531214306,-0.476426417861815,0.230732183348661,0.280050753397096,40.9932787717245,27.7324895857278,34.3628841787262
"ENSG00000064115","TM7SF3","protein_coding","-","chr12",24.7658282646567,12.9719408983124,9.71517915854335,8.40100175251682,30.2259959132054,23.5199951948424,-0.409810104241497,0.356389779259634,0.413046687381381,21.5690011121351,14.9643126152239,18.2666568636795
"ENSG00000064300","NGFR","protein_coding","+","chr17",0,23.2129468706643,0,15.4018365462808,0,25.1420638289694,6.71350497797474,7.93252920315922e-07,2.6107194751622e-06,0,21.2522824153049,10.6261412076524
"ENSG00000064547","LPAR2","protein_coding","-","chr19",9.90633130586266,19.1165444817235,8.32729642160859,16.8020035050336,9.06779877396161,50.2841276579389,1.39272318750844,0.00703777330959046,0.0107885764486054,9.10047550047762,28.7342252148987,18.9173503576882
"ENSG00000064652","SNX24","protein_coding","+","chr5",1.23829141323283,13.6546746298025,1.38788273693476,16.8020035050336,6.04519918264108,16.2206863412706,2.07783626313437,0.00199153749118392,0.00334783126558298,2.89045777760289,15.5591214920356,9.22478963481924
"ENSG00000064995","TAF11","protein_coding","-","chr6",87.9186903395312,508.636629960144,66.6183713728687,303.136146569982,119.392683857161,822.388797502419,2.45818691376961,6.00760349537247e-09,3.22226005660887e-08,91.3099151898537,544.720524677515,318.015219933684
"ENSG00000065135","GNAI3","protein_coding","+","chr1",1198.66608800938,664.982654471383,967.354267643531,497.059270357245,1529.43539320819,1343.88386337427,-0.482633975733896,0.191717898980963,0.23637390297398,1231.8185829537,835.308596067633,1033.56358951067
"ENSG00000065328","MCM10","protein_coding","+","chr10",6.19145706616417,44.3776925468582,12.4909446324129,23.8028382987977,16.624297752263,37.3075785849224,1.39281683472819,0.00344981653280556,0.00560827029089828,11.7688998169467,35.1627031435261,23.4658014802364
"ENSG00000065427","KARS1","protein_coding","-","chr16",32.1955767440537,12.2892071668223,26.3697720017605,11.2013356700224,36.2711950958465,31.6303383654777,-0.647903604181325,0.131431614523916,0.166370002895528,31.6121812805535,18.3736270674408,24.9929041739972
"ENSG00000065548","ZC3H15","protein_coding","+","chr2",24.7658282646567,12.2892071668223,16.6545928432172,12.6015026287752,30.2259959132054,25.1420638289694,-0.419599389908757,0.319721922249241,0.374531394634825,23.8821390070264,16.677591208189,20.2798651076077
"ENSG00000065600","PACC1","protein_coding","-","chr1",79.2506504469013,464.941671144776,59.6789576881949,245.029217781741,104.279685900559,598.543325992885,2.31452825841348,1.92973249837785e-08,9.31741100514176e-08,81.0697646785516,436.171404973134,258.620584825843
"ENSG00000065665","SEC61A2","protein_coding","+","chr10",27.2424110911223,88.7553850937165,24.9818892648258,58.8070122676178,31.7372957088657,107.867564169449,1.47333741914534,0.000257168710808384,0.00050865994394561,27.9871986882712,85.1433205102612,56.5652595992662
"ENSG00000066084","DIP2B","protein_coding","+","chr12",29.718993917588,27.3093492596051,44.4122475819125,22.4026713400449,49.8728932567889,34.0634413166683,-0.478402983225134,0.209953706879063,0.257153426298964,41.3347115854298,27.9251539721061,34.6299327787679
"ENSG00000066294","CD84","protein_coding","-","chr1",38.3870338102178,16.385609555763,36.0849511603039,17.50208698441,51.3841930524491,29.1972354142871,-0.866604794247949,0.0313137831725259,0.0437849950834336,41.9520593409903,21.0283106514867,31.4901849962385
"ENSG00000066777","ARFGEF1","protein_coding","-","chr8",54.4848221822447,90.1208525566967,52.7395440035211,50.4060105151009,99.7457865135778,116.788941657148,0.266812956661236,0.485348131603767,0.547090927469484,68.9900508997812,85.7719349096486,77.3809929047149
"ENSG00000066827","ZFAT","protein_coding","-","chr8",91.6335645792296,68.2733731490127,91.6002606376945,50.4060105151009,108.813585287539,138.686868217864,-0.153523679114697,0.678784819857281,0.732728011336393,97.3491368348212,85.7887506273257,91.5689437310734
"ENSG00000066933","MYO9A","protein_coding","-","chr15",19.8126626117253,60.0805683711311,12.4909446324129,26.6031722163033,3.02259959132054,47.8510247067483,1.67752432308199,0.000993352852695093,0.00174885047355854,11.7754022784863,44.8449217647276,28.3101620216069
"ENSG00000067066","SP100","protein_coding","+","chr2",8.66803989262983,271.72802513307,13.8788273693476,163.119450694702,3.02259959132054,390.918540824621,4.88473056768119,2.1012385918125e-19,8.33261664523678e-18,8.52315561776601,275.255338884131,141.889247250949
"ENSG00000067365","METTL22","protein_coding","+","chr16",91.6335645792296,86.0244501677559,69.3941368467382,65.8078470613818,99.7457865135778,123.277216193657,0.0663361811877713,0.851937458824585,0.884859043751254,86.9244959798485,91.7031711409314,89.31383356039
"ENSG00000068001","HYAL2","protein_coding","-","chr3",14.859496958794,94.2172549456375,8.32729642160859,54.6065113913594,22.669496934904,152.474451607944,2.55632848660829,2.86094623357709e-07,1.04699378805189e-06,15.2854301051022,100.43273931498,57.8590847100412
"ENSG00000068079","IFI35","protein_coding","+","chr17",44.578490876382,94.2172549456375,38.8607166341734,71.408514896393,72.5423901916929,145.175142754372,0.878167326306792,0.0240047670809205,0.0340971999816481,51.9938659007494,103.600304198801,77.7970850497751
"ENSG00000068305","MEF2A","protein_coding","+","chr15",1.23829141323283,23.2129468706643,6.93941368467382,14.7017530669044,3.02259959132054,37.3075785849224,2.4397450030164,0.000183043642320234,0.000370839674013941,3.73343489640907,25.0740928408304,14.4037638686197
"ENSG00000068654","POLR1A","protein_coding","-","chr2",4.95316565293133,31.4057516485458,5.55153094773906,23.8028382987977,6.04519918264108,40.5517158531765,2.30126789733343,4.26314032487584e-05,9.71048629555052e-05,5.51663192777049,31.9201019335067,18.7183669306386
"ENSG00000068724","TTC7A","protein_coding","+","chr2",11.1446227190955,57.3496334451706,4.16364821080429,25.2030052575505,10.5790985696219,81.9144660234165,2.44720914981808,8.79051726928647e-06,2.28894093373563e-05,8.62912316650723,54.8223682420459,31.7257457042765
"ENSG00000068784","SRBD1","protein_coding","-","chr2",28.4807025043552,31.4057516485458,38.8607166341734,15.4018365462808,22.669496934904,21.0868922436518,-0.332496476558178,0.407154721576266,0.466113385247867,30.0036386911442,22.6314934794928,26.3175660853185
"ENSG00000069248","NUP133","protein_coding","-","chr1",19.8126626117253,81.9280477788152,22.2061237909562,50.4060105151009,36.2711950958465,108.678598486513,1.47619424649175,0.000545727501686069,0.00100926209983073,26.0966604995093,80.337552260143,53.2171063798262
"ENSG00000069275","NUCKS1","protein_coding","-","chr1",13.6212055455612,25.2611480651347,18.0424755801519,14.001669587528,18.1355975479232,42.1737844873035,0.568629733456654,0.194505289952998,0.239322632958444,16.5997595578788,27.1455340466554,21.8726468022671
"ENSG00000069329","VPS35","protein_coding","-","chr16",50.7699479425462,50.5222961302694,33.3091856864344,22.4026713400449,45.3389938698081,46.2289560726212,-0.0999897132692558,0.792489761393815,0.832702093678413,43.1393758329295,39.7179745143118,41.4286751736207
"ENSG00000069493","CLEC2D","protein_coding","+","chr12",170.884215026131,10.2410059723519,215.121824224889,15.4018365462808,267.500063831868,35.6855099507953,-3.3084764848373,5.21121315380799e-13,6.36662859548562e-12,217.835367694296,20.442784156476,119.139075925386
"ENSG00000070061","ELP1","protein_coding","-","chr9",3.7148742396985,126.988474057164,2.77576547386953,80.5096001282862,4.53389938698081,163.828932046833,4.91956961185742,1.67252284138248e-14,2.73367077925961e-13,3.67484636684961,123.775668744094,63.7252575554719
"ENSG00000070610","GBA2","protein_coding","-","chr9",1287.82306976215,606.950287294723,1640.47739505689,468.355847702813,2076.52591923721,986.217729549252,-1.17365407800535,0.00124958580802906,0.00216219461346373,1668.27546135208,687.174621515596,1177.72504143384
